pair_id,solo_accuracy,solo_precision,solo_recall,solo_f1,similarity,fedavg_accuracy,fedavg_precision,fedavg_recall,fedavg_f1,fedprox_accuracy,fedprox_precision,fedprox_recall,fedprox_f1,scaffold_accuracy,scaffold_precision,scaffold_recall,scaffold_f1,fedov_accuracy,fedov_precision,fedov_recall,fedov_f1,combined_accuracy,combined_precision,combined_recall,combined_f1
24573_37996,0.54,0.53,0.54,0.5169111969111969,0.9974948,0.48,0.4542203742203742,0.48,0.44840277777777776,0.47,0.45815384615384613,0.47,0.45850814399834006,0.52,0.4942005420054201,0.52,0.4644117647058824,0.5,0.49837662337662336,0.5,0.498989898989899,0.55,0.5447876447876447,0.55,0.5429101019462466
26267_47037,0.5075757575757576,0.5164634146341464,0.5075757575757576,0.5069257112246264,0.9977423,0.48484848484848486,0.5024154589371982,0.48484848484848486,0.4881720430107527,0.48484848484848486,0.5024154589371982,0.48484848484848486,0.4881720430107527,0.553030303030303,0.6459083633453381,0.553030303030303,0.5292645586763234,0.4696969696969697,0.5261168384879724,0.4696969696969697,0.44353070175438597,0.44696969696969696,0.5189393939393939,0.44696969696969696,0.38552188552188554
76673_80893,0.5,0.5,0.5,0.5,0.99785155,0.75,0.5625,0.75,0.6428571428571428,0.75,0.5625,0.75,0.6428571428571428,0.25,0.0625,0.25,0.1,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0
00622_46911,0.5636363636363636,0.5402597402597402,0.5636363636363636,0.4818181818181818,0.99761415,0.5636363636363636,0.5402597402597402,0.5636363636363636,0.4818181818181818,0.5818181818181818,0.5887272727272727,0.5818181818181818,0.49387360191957885,0.4727272727272727,0.41363636363636364,0.4727272727272727,0.4205021645021645,0.5636363636363636,0.3176859504132231,0.5636363636363636,0.4063424947145877,0.509090909090909,0.5067687747035573,0.509090909090909,0.5077645758496822
01309_29278,0.898876404494382,0.8079787905567479,0.898876404494382,0.8510072468585864,0.9975921,0.898876404494382,0.8079787905567479,0.898876404494382,0.8510072468585864,0.898876404494382,0.8079787905567479,0.898876404494382,0.8510072468585864,0.10112359550561797,0.01022598156798384,0.10112359550561797,0.018573721623480855,0.898876404494382,0.8079787905567479,0.898876404494382,0.8510072468585864,0.898876404494382,0.8079787905567479,0.898876404494382,0.8510072468585864
40016_83036,0.0,0.0,0.0,0.0,0.998206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94831_96143,1.0,1.0,1.0,1.0,0.99830323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8099999999999999,0.9,0.8526315789473683,0.9,0.8099999999999999,0.9,0.8526315789473683,1.0,1.0,1.0,1.0
46911_75893,0.5416666666666666,0.5677083333333334,0.5416666666666666,0.5295414462081128,0.99798715,0.625,0.7784090909090909,0.625,0.5434065934065935,0.625,0.7784090909090909,0.625,0.5434065934065935,0.5416666666666666,0.29340277777777773,0.5416666666666666,0.38063063063063063,0.5416666666666666,0.29340277777777773,0.5416666666666666,0.38063063063063063,0.625,0.7784090909090909,0.625,0.5434065934065935
51827_66803,1.0,1.0,1.0,1.0,0.9980409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6607142857142857,0.4365433673469387,0.6607142857142857,0.5257296466973885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33295_54195,0.575,0.9084615384615385,0.575,0.6448698797075242,0.9974755,0.7,0.916,0.7,0.7536931818181818,0.6,0.9096774193548387,0.6,0.6677792041078305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.575,0.9084615384615385,0.575,0.6448698797075242
47876_34106,0.7433460076045627,0.752014961332327,0.7433460076045627,0.7473584370636038,0.9978218,0.9980988593155894,0.9981149706773216,0.9980988593155894,0.9981017408069781,1.0,1.0,1.0,1.0,0.7775665399239544,0.6046097240093106,0.7775665399239544,0.6802667696874809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45464_85502,0.34285714285714286,0.7132339343504391,0.3428571428571428,0.45171295556368996,0.9977279,0.9142857142857143,0.9308190476190477,0.9142857142857143,0.9202852597746924,0.8857142857142857,0.9203940886699506,0.8857142857142857,0.8977294228949859,0.64,0.8477202797202796,0.64,0.7102423175849465,0.9542857142857143,0.9525022461814915,0.9542857142857143,0.9530858419317092,0.33714285714285713,0.8056966108435333,0.33714285714285713,0.41921088435374154
02133_13329,0.0,0.0,0.0,0.0,0.99851716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,1.0,0.18181818181818182,0.3076923076923077
46911_48451,0.5416666666666666,0.6410714285714286,0.5416666666666666,0.45,0.99752444,0.5416666666666666,0.7708333333333334,0.5416666666666666,0.45,0.5416666666666666,0.7708333333333334,0.5416666666666666,0.45,0.4583333333333333,0.21006944444444442,0.4583333333333333,0.2880952380952381,0.4583333333333333,0.21006944444444442,0.4583333333333333,0.2880952380952381,0.5416666666666666,0.7708333333333334,0.5416666666666666,0.45
37718_38078,0.7048192771084337,0.8178055734387935,0.7048192771084337,0.7571203542083529,0.9974621,0.9096385542168675,0.8379700620664475,0.9096385542168675,0.8723347649272167,0.9096385542168675,0.8379700620664475,0.9096385542168675,0.8723347649272167,0.08433734939759036,0.0071127885034112355,0.08433734939759036,0.013119143239625168,0.9156626506024096,0.8384380897082305,0.9156626506024096,0.8753504584375238,0.9096385542168675,0.8379700620664475,0.9096385542168675,0.8723347649272167
51720_52022,0.5573770491803278,0.49344262295081964,0.5573770491803278,0.566401798872666,0.9977028,0.6885245901639344,0.49344262295081964,0.6885245901639344,0.5748846092630909,0.7049180327868853,0.4969094329481322,0.7049180327868853,0.5829129886506935,0.7049180327868853,0.4969094329481322,0.7049180327868853,0.5829129886506935,0.7049180327868853,0.4969094329481322,0.7049180327868853,0.5829129886506935,0.6721311475409836,0.5684498130572332,0.6721311475409836,0.5907600596125185
53820_59270,0.38095238095238093,0.2328042328042328,0.38095238095238093,0.2889983579638752,0.99767834,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.5,0.5011337868480725,0.5,0.5002836074872377,0.6904761904761905,0.7188712522045856,0.6904761904761905,0.6842465565869821,0.47619047619047616,0.22675736961451248,0.47619047619047616,0.3072196620583717,0.5,0.5011337868480725,0.5,0.5002836074872377
07283_75557,0.64,0.6275555555555556,0.64,0.546013986013986,0.9976438,0.64,0.6490780141843971,0.64,0.546013986013986,0.64,0.6490780141843971,0.64,0.546013986013986,0.46,0.6188095238095238,0.46,0.4025725094577554,0.62,0.38439999999999996,0.62,0.4745679012345678,0.62,0.5808695652173913,0.62,0.5330999435347262
05863_15477,0.7272727272727273,0.8264462809917354,0.7272727272727273,0.7850267379679144,0.99795616,0.8181818181818182,0.9393939393939394,0.8181818181818182,0.8535353535353536,0.8181818181818182,0.9393939393939394,0.8181818181818182,0.8535353535353536,0.7272727272727273,0.9318181818181818,0.7272727272727273,0.7850267379679144,0.9090909090909091,0.8264462809917354,0.9090909090909091,0.8658008658008658,0.9090909090909091,0.8264462809917354,0.9090909090909091,0.8658008658008658
66803_69945,0.983739837398374,0.9840933191940615,0.983739837398374,0.9835751139104798,0.99762297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4959349593495935,0.6089818041037552,0.4959349593495935,0.5242886178861789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52355_53509,1.0,1.0,1.0,1.0,0.99760866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16470588235294117,0.027128027681660897,0.16470588235294117,0.046583481877599524,0.9529411764705882,0.9554509803921569,0.9529411764705882,0.9496642492613484,1.0,1.0,1.0,1.0
56102_56389,1.0,1.0,1.0,1.0,0.9977372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40425531914893614,0.5742368177613321,0.40425531914893614,0.4574050896954527,0.9574468085106383,0.9596290234588107,0.9574468085106383,0.9556426527311185,1.0,1.0,1.0,1.0
99236_99276,0.5058823529411764,0.5128698752228164,0.5058823529411764,0.495170906200318,0.99763596,0.5529411764705883,0.5519077901430842,0.5529411764705883,0.5511967997901501,0.5294117647058824,0.5275966386554621,0.5294117647058824,0.5258546867795271,0.611764705882353,0.6113497134576115,0.611764705882353,0.6107926325350004,0.5764705882352941,0.5757286698463169,0.5764705882352941,0.5748180208538265,0.5176470588235295,0.513160518444666,0.5176470588235295,0.4987751135811519
39629_64740,0.7457627118644068,0.5561620224073541,0.7457627118644068,0.6371564916899786,0.9980974,0.7457627118644068,0.5561620224073541,0.7457627118644068,0.6371564916899786,0.7457627118644068,0.5561620224073541,0.7457627118644068,0.6371564916899786,0.03389830508474576,0.0011894142134998512,0.03389830508474576,0.002298190175237001,0.7457627118644068,0.5561620224073541,0.7457627118644068,0.6371564916899786,0.7457627118644068,0.5561620224073541,0.7457627118644068,0.6371564916899786
52468_55660,0.4970414201183432,0.6470945228341678,0.4970414201183432,0.5446765926003503,0.9977883,0.6863905325443787,0.6611796550421756,0.6863905325443787,0.6729591775745621,0.7041420118343196,0.6691321499013806,0.7041420118343196,0.6848083663246917,0.7928994082840237,0.6286894716571549,0.7928994082840237,0.7013103677231629,0.7928994082840237,0.6286894716571549,0.7928994082840237,0.7013103677231629,0.7869822485207101,0.6277120315581853,0.7869822485207101,0.698381598025001
13635_25615,1.0,1.0,1.0,1.0,0.9977419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.9339735894357744,0.9285714285714286,0.9159998915077708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23173_23286,0.44339622641509435,0.47186249285305887,0.44339622641509435,0.45606750577826694,0.99766433,0.6320754716981132,0.8313679245283019,0.6320754716981132,0.6333526462956899,0.6320754716981132,0.8313679245283019,0.6320754716981132,0.6333526462956899,0.6037735849056604,0.5588710956080546,0.6037735849056604,0.5747950003980575,0.5943396226415094,0.7822095819459859,0.5943396226415094,0.5957477895055042,0.6509433962264151,0.8354447439353099,0.6509433962264151,0.6543944769264123
46038_85721,0.5272727272727272,0.5623543123543123,0.5272727272727272,0.5070405138339921,0.9979853,0.5454545454545454,0.5909090909090909,0.5454545454545454,0.5221445221445221,0.5272727272727272,0.5623543123543123,0.5272727272727272,0.5070405138339921,0.5454545454545454,0.5592885375494071,0.5454545454545454,0.543348078601306,0.4909090909090909,0.5166083916083917,0.4909090909090909,0.4691205533596838,0.5636363636363636,0.5707740535326743,0.5636363636363636,0.5642135642135642
23979_38078,0.42201834862385323,0.8843324897184436,0.42201834862385323,0.5611864125511333,0.9974923,0.4724770642201835,0.8973272480153215,0.4724770642201835,0.6123042740089698,0.4724770642201835,0.8973272480153215,0.4724770642201835,0.6123042740089698,0.9587155963302753,0.9191355946469152,0.9587155963302753,0.9385084760329159,0.8256880733944955,0.9485077994925494,0.8256880733944955,0.874242525074868,0.463302752293578,0.896141410519548,0.463302752293578,0.6039860056540624
47351_48451,0.391304347826087,0.453416149068323,0.391304347826087,0.28478260869565214,0.9982377,0.391304347826087,0.453416149068323,0.391304347826087,0.28478260869565214,0.391304347826087,0.453416149068323,0.391304347826087,0.28478260869565214,0.391304347826087,0.453416149068323,0.391304347826087,0.28478260869565214,0.391304347826087,0.453416149068323,0.391304347826087,0.28478260869565214,0.43478260869565216,0.56231884057971,0.43478260869565216,0.3591145603668754
11731_16637,0.8645833333333334,0.7995071684587813,0.8645833333333334,0.8307728119180634,0.9982107,0.8541666666666666,0.7984601449275361,0.8541666666666666,0.825374531835206,0.8541666666666666,0.7984601449275361,0.8541666666666666,0.825374531835206,0.8958333333333334,0.8025173611111112,0.8958333333333334,0.8466117216117216,0.8958333333333334,0.8025173611111112,0.8958333333333334,0.8466117216117216,0.8645833333333334,0.7995071684587813,0.8645833333333334,0.8307728119180634
85811_86022,0.4298245614035088,0.1847491535857187,0.4298245614035088,0.25842212894198685,0.99751526,0.4298245614035088,0.1847491535857187,0.4298245614035088,0.25842212894198685,0.4298245614035088,0.1847491535857187,0.4298245614035088,0.25842212894198685,0.4473684210526316,0.473595305832148,0.4473684210526316,0.4377406931964057,0.4298245614035088,0.1847491535857187,0.4298245614035088,0.25842212894198685,0.4298245614035088,0.1847491535857187,0.4298245614035088,0.25842212894198685
05323_68766,0.45454545454545453,0.5229946524064171,0.45454545454545453,0.4172494172494172,0.99748075,0.5454545454545454,0.6129870129870131,0.5454545454545454,0.5340909090909091,0.5454545454545454,0.6129870129870131,0.5454545454545454,0.5340909090909091,0.4090909090909091,0.16735537190082647,0.4090909090909091,0.23753665689149564,0.4090909090909091,0.16735537190082647,0.4090909090909091,0.23753665689149564,0.45454545454545453,0.5229946524064171,0.45454545454545453,0.4172494172494172
34106_47876,0.7547528517110266,0.7708942263610071,0.7547528517110266,0.7616202786842966,0.9978218,1.0,1.0,1.0,1.0,0.9980988593155894,0.9981149706773216,0.9980988593155894,0.9981017408069781,0.7433460076045627,0.7666215482714287,0.7433460076045627,0.7527794243085775,0.9809885931558935,0.982485554324721,0.9809885931558935,0.9812605263206616,1.0,1.0,1.0,1.0
01205_41895,1.0,1.0,1.0,1.0,0.9974914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6153846153846154,0.5828402366863905,0.6153846153846154,0.5809581293452262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13866_70478,0.08695652173913043,0.007561436672967864,0.08695652173913043,0.01391304347826087,0.99772584,0.9130434782608695,0.8336483931947068,0.9130434782608695,0.8715415019762847,0.9130434782608695,0.8336483931947068,0.9130434782608695,0.8715415019762847,0.043478260869565216,0.9130434782608695,0.043478260869565216,0.08300395256916997,0.34782608695652173,0.8047101449275362,0.34782608695652173,0.45100978922303553,0.9130434782608695,0.8336483931947068,0.9130434782608695,0.8715415019762847
82279_85059,1.0,1.0,1.0,1.0,0.9977106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8035714285714286,0.8755952380952381,0.8035714285714286,0.8084710074505992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24256_25564,1.0,1.0,1.0,1.0,0.99762183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.087248322147651,0.007612269717580289,0.087248322147651,0.014002817134808186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35040_79200,0.0,0.0,0.0,0.0,0.9982942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1875,1.0,0.1875,0.3157894736842105
35627_43758,0.569620253164557,0.5454045129334067,0.569620253164557,0.460796815227195,0.99746406,0.5443037974683544,0.49411117226197027,0.5443037974683544,0.4679910362788444,0.5316455696202531,0.47481892641982,0.5316455696202531,0.4596193819001034,0.4050632911392405,0.4107783865482713,0.4050632911392405,0.3300374008087018,0.569620253164557,0.324467232815254,0.569620253164557,0.41343405471621075,0.5822784810126582,0.7590068159688412,0.5822784810126582,0.44138843558417507
70453_76980,1.0,1.0,1.0,1.0,0.9976942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8863636363636364,0.7856404958677686,0.8863636363636364,0.8329682365826945,0.8863636363636364,0.7856404958677686,0.8863636363636364,0.8329682365826945,1.0,1.0,1.0,1.0
10558_48319,0.4788732394366197,0.4845273564463705,0.4788732394366197,0.47825285043594906,0.99868065,0.5352112676056338,0.5836267605633803,0.5352112676056338,0.4986306729264476,0.6338028169014085,0.6638150642988365,0.6338028169014085,0.6261507158280202,0.47183098591549294,0.4970800412229475,0.47183098591549294,0.39302481556002683,0.4788732394366197,0.5530271179314694,0.4788732394366197,0.3565325285043595,0.47183098591549294,0.48731306759475773,0.47183098591549294,0.4409165753721209
44525_48237,1.0,1.0,1.0,1.0,0.9978055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.6605113636363636,0.2727272727272727,0.3324401913875598,0.8636363636363636,0.7458677685950413,0.8636363636363636,0.8004434589800443,1.0,1.0,1.0,1.0
41362_98464,0.5757575757575758,0.540495867768595,0.5757575757575758,0.522549119413621,0.9978293,0.5681818181818182,0.5334409515717926,0.5681818181818182,0.5227692594781203,0.5757575757575758,0.5455864889827154,0.5757575757575758,0.5337944664031621,0.6287878787878788,0.6230735758059252,0.6287878787878788,0.5848322800194458,0.553030303030303,0.5192348662385489,0.553030303030303,0.5165836626263971,0.6212121212121212,0.6082954545454545,0.6212121212121212,0.596170748509395
01608_46911,0.9454545454545454,0.9279461279461279,0.9454545454545454,0.9366185216652507,0.9974526,0.9636363636363636,0.928595041322314,0.9636363636363636,0.9457912457912458,0.9636363636363636,0.928595041322314,0.9636363636363636,0.9457912457912458,0.03636363636363636,0.0013223140495867767,0.03636363636363636,0.002551834130781499,0.9636363636363636,0.928595041322314,0.9636363636363636,0.9457912457912458,0.9636363636363636,0.928595041322314,0.9636363636363636,0.9457912457912458
01267_01608,0.6153846153846154,0.5655677655677656,0.6153846153846154,0.5562130177514794,0.9980868,0.6538461538461539,0.6318681318681318,0.6538461538461539,0.6005917159763314,0.6346153846153846,0.6009615384615384,0.6346153846153846,0.5862840862840863,0.40384615384615385,0.46322115384615387,0.40384615384615385,0.40671333845584673,0.6153846153846154,0.5512274959083471,0.6153846153846154,0.5368589743589743,0.6346153846153846,0.5965719063545151,0.6346153846153846,0.5696786757546252
72372_80394,1.0,1.0,1.0,1.0,0.99756587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7910447761194029,0.6257518378257964,0.7910447761194029,0.6987562189054726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84778_55257,0.5714285714285714,0.32653061224489793,0.5714285714285714,0.4155844155844156,0.9980019,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.32653061224489793,0.5714285714285714,0.4155844155844156,0.5714285714285714,0.32653061224489793,0.5714285714285714,0.4155844155844156,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
30153_33745,0.4689655172413793,0.5055938697318008,0.4689655172413793,0.4606558320954022,0.9976509,0.5724137931034483,0.5469511678002611,0.5724137931034483,0.551108748708581,0.5724137931034483,0.5469511678002611,0.5724137931034483,0.551108748708581,0.4482758620689655,0.4445286514252032,0.4482758620689655,0.4463253221873912,0.6413793103448275,0.6418531192419057,0.6413793103448275,0.568025078369906,0.5793103448275863,0.5370630127497457,0.5793103448275863,0.5352849679577882
06297_28836,0.6153846153846154,0.6299272866437045,0.6153846153846154,0.5926221734138671,0.9976666,0.8131868131868132,0.822267488608952,0.8131868131868132,0.8128708309933391,0.8131868131868132,0.822267488608952,0.8131868131868132,0.8128708309933391,0.34065934065934067,0.3419440462918724,0.34065934065934067,0.3411375858184369,0.5714285714285714,0.6238095238095238,0.5714285714285714,0.4928226665830879,0.7582417582417582,0.7593247332377766,0.7582417582417582,0.7584171148000936
05323_07283,0.5277777777777778,0.7342995169082126,0.5277777777777778,0.6141414141414141,0.9976575,0.5277777777777778,0.7342995169082126,0.5277777777777778,0.6141414141414141,0.5277777777777778,0.7342995169082126,0.5277777777777778,0.6141414141414141,0.1388888888888889,0.9015873015873015,0.1388888888888889,0.07666407666407665,0.8888888888888888,0.7901234567901234,0.8888888888888888,0.8366013071895425,0.75,0.7741935483870968,0.75,0.7619047619047619
73920_75557,0.6216216216216216,0.6375198728139905,0.6216216216216216,0.536036036036036,0.99762917,0.5675675675675675,0.5305019305019304,0.5675675675675675,0.5222075222075222,0.5675675675675675,0.5305019305019304,0.5675675675675675,0.5222075222075222,0.5945945945945946,0.35354273192111035,0.5945945945945946,0.44342647732478235,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.4594594594594595,0.5945945945945946,0.6224165341812401,0.5945945945945946,0.5975645975645976
05863_36603,0.0,0.0,0.0,0.0,0.9975918,0.2,0.4,0.2,0.26666666666666666,0.2,0.4,0.2,0.26666666666666666,0.2,0.3125,0.2,0.17222222222222222,0.1,0.01,0.1,0.01818181818181818,0.1,0.6,0.1,0.17142857142857143
04266_13230,1.0,1.0,1.0,1.0,0.99745727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.8622448979591837,0.9285714285714286,0.8941798941798941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77433_77598,0.6708860759493671,0.6755923401493023,0.6708860759493671,0.6715197998082579,0.99768806,0.7215189873417721,0.7425326462200431,0.7215189873417721,0.7201784176402722,0.7215189873417721,0.7425326462200431,0.7215189873417721,0.7201784176402722,0.5443037974683544,0.2962666239384714,0.5443037974683544,0.38368956214982364,0.6962025316455697,0.7098799934242973,0.6962025316455697,0.6958130477117819,0.6835443037974683,0.6867332035053554,0.6835443037974683,0.6841543388744853
94733_96802,0.5411764705882353,0.5623344970687043,0.5411764705882353,0.5307313007847767,0.99745464,0.5529411764705883,0.5237928007023706,0.5529411764705883,0.5131169709263016,0.5529411764705883,0.5237928007023706,0.5529411764705883,0.5131169709263016,0.4,0.3866883116883117,0.4,0.2930600838379134,0.5647058823529412,0.5600987248046072,0.5647058823529412,0.5617077308753894,0.49411764705882355,0.5177871148459383,0.49411764705882355,0.49411764705882355
58120_74627,1.0,1.0,1.0,1.0,0.997758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15853658536585366,0.2499775329367148,0.15853658536585366,0.16316757545085492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44199_61334,0.6521739130434783,0.42533081285444235,0.6521739130434783,0.5148741418764302,0.998162,0.6521739130434783,0.42533081285444235,0.6521739130434783,0.5148741418764302,0.6521739130434783,0.42533081285444235,0.6521739130434783,0.5148741418764302,0.5869565217391305,0.40950455005055614,0.5869565217391305,0.4824300178677784,0.6521739130434783,0.42533081285444235,0.6521739130434783,0.5148741418764302,0.6521739130434783,0.42533081285444235,0.6521739130434783,0.5148741418764302
48237_48589,1.0,1.0,1.0,1.0,0.9978273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35365853658536583,0.12507436049970255,0.35365853658536583,0.18479455064820918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59964_66467,0.0,0.0,0.0,0.0,0.99837863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.13333333333333333,0.1,0.2,0.1,0.13333333333333333,0.0,0.0,0.0,0.0
40680_50718,0.4393939393939394,0.8461081402257873,0.4393939393939394,0.44415683818668894,0.998399,0.4393939393939394,0.8461081402257873,0.4393939393939394,0.44415683818668894,0.5757575757575758,0.55331088664422,0.5757575757575758,0.5277997364953887,0.6212121212121212,0.6134680134680135,0.6212121212121212,0.6101288269962968,0.6515151515151515,0.6749311294765841,0.6515151515151515,0.6074140912850591,0.4393939393939394,0.8461081402257873,0.4393939393939394,0.44415683818668894
31197_95928,0.46,0.46672672672672677,0.46,0.45127272727272727,0.99786496,0.49,0.4941143317230274,0.49,0.48964296429642973,0.5,0.5048484848484849,0.5,0.4991996798719488,0.48,0.48949450549450546,0.48,0.4686038961038961,0.49,0.48810064935064934,0.49,0.4886117552172598,0.52,0.5224329731892756,0.52,0.5203841536614646
30153_43692,0.9512195121951219,0.9541249330988608,0.9512195121951219,0.9513952977367612,0.99764943,0.9817073170731707,0.9824489123269611,0.9817073170731707,0.9817466117001474,0.975609756097561,0.9769105691056911,0.975609756097561,0.9756758443694629,0.7195121951219512,0.8123354974556939,0.7195121951219512,0.6801189725259322,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9939024390243902,0.9939871273712737,0.9939024390243902,0.993907279273133
19530_50100,1.0,1.0,1.0,1.0,0.99859464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5975609756097561,0.6032676096842029,0.5975609756097561,0.6003416000546561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10591_95784,0.5979381443298969,0.5959700093720712,0.5979381443298969,0.5657156557180533,0.99777484,0.6701030927835051,0.7288758921490881,0.6701030927835051,0.6615075876643846,0.6701030927835051,0.7288758921490881,0.6701030927835051,0.6615075876643846,0.4948453608247423,0.763895114298521,0.4948453608247423,0.3767539687162263,0.6804123711340206,0.735561152764761,0.6804123711340206,0.673202853241459,0.6185567010309279,0.6195071705186469,0.6185567010309279,0.6189664585762807
07971_70453,0.8863636363636364,0.7856404958677686,0.8863636363636364,0.8329682365826945,0.99812984,0.8863636363636364,0.7856404958677686,0.8863636363636364,0.8329682365826945,0.8863636363636364,0.7856404958677686,0.8863636363636364,0.8329682365826945,0.1590909090909091,0.8998917748917749,0.1590909090909091,0.11065245081851206,0.8863636363636364,0.7856404958677686,0.8863636363636364,0.8329682365826945,0.8863636363636364,0.7856404958677686,0.8863636363636364,0.8329682365826945
29998_30148,0.15,0.9105263157894736,0.15,0.1137844611528822,0.9977215,0.16666666666666666,0.9107142857142858,0.16666666666666666,0.14349276974416017,0.19166666666666668,0.9110091743119266,0.19166666666666668,0.1862212653656504,0.9833333333333333,0.9836363636363636,0.9833333333333333,0.982652210175146,1.0,1.0,1.0,1.0,0.15,0.9105263157894736,0.15,0.1137844611528822
26267_36784,1.0,1.0,1.0,1.0,0.99765414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6593406593406593,0.4347301050597754,0.6593406593406593,0.5239793319263517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
00013_00440,1.0,1.0,1.0,1.0,0.998047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34911242603550297,0.4714817300067101,0.34911242603550297,0.4011730509706219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22300_33039,0.39805825242718446,0.41758928064497813,0.39805825242718446,0.36632798976443137,0.99848413,0.5145631067961165,0.5258972894609674,0.5145631067961165,0.5171373933509856,0.5242718446601942,0.5435263972510425,0.5242718446601942,0.5254381748854496,0.5728155339805825,0.32811763596945986,0.5728155339805825,0.41723600623277,0.49514563106796117,0.5658083579569438,0.49514563106796117,0.45760925194594887,0.5436893203883495,0.6142024965325936,0.5436893203883495,0.5218280147680096
81166_83622,0.7338129496402878,0.7440174978661138,0.7338129496402878,0.7323753709293042,0.9978268,0.7410071942446043,0.7499681267644114,0.7410071942446043,0.7398783339455459,0.7410071942446043,0.7499681267644114,0.7410071942446043,0.7398783339455459,0.6906474820143885,0.7422122033582691,0.6906474820143885,0.6772745600784054,0.7410071942446043,0.7565101103282607,0.7410071942446043,0.7386330935251799,0.697841726618705,0.6983183639423866,0.697841726618705,0.6979356034642046
49093_83262,0.5555555555555556,0.5357952704891481,0.5555555555555556,0.5453703703703705,0.9974913,0.746031746031746,0.5565633660871756,0.746031746031746,0.6375180375180375,0.746031746031746,0.5565633660871756,0.746031746031746,0.6375180375180375,0.25396825396825395,0.06449987402368354,0.25396825396825395,0.10287321679726742,0.746031746031746,0.5565633660871756,0.746031746031746,0.6375180375180375,0.746031746031746,0.5565633660871756,0.746031746031746,0.6375180375180375
00015_20864,0.6022727272727273,0.37382445141065834,0.6022727272727273,0.4613152804642166,0.9979533,0.6136363636363636,0.37654958677685957,0.6136363636363636,0.4667093469910371,0.6136363636363636,0.37654958677685957,0.6136363636363636,0.4667093469910371,0.38636363636363635,0.14927685950413225,0.38636363636363635,0.21535022354694486,0.6136363636363636,0.37654958677685957,0.6136363636363636,0.4667093469910371,0.6136363636363636,0.37654958677685957,0.6136363636363636,0.4667093469910371
